|ITEM_CODE|ITEM_NAME1                                      |ITEM_NAME2                            |VENDER_CODE|VENDER_NAME                                        |ORDER_DATE             |BUYER_CODE|BUYER_NAME    |
|240270150|5190-0025 VIGON SC210 READY TO USE 50LTR        |VIGON CLEANER                                  |1005737    |V.L.K TECHNO TRADE CO.,LTD.                        |2023-12-01 00:00:00.000|233       |Passara       |
|240270155|ROLLER INK PB-230                               |                                               |1000454    |DINSORDEANG LIMITED PARTNERSHIP                    |2023-11-02 00:00:00.000|104       |Ranu          |
|240270156|SUPER INK                                       |                                               |1000454    |DINSORDEANG LIMITED PARTNERSHIP                    |2023-09-06 00:00:00.000|104       |Ranu          |
|240270157|PRIMER C-2                                      |THINNER                                        |1000860    |KISCO (T) LTD.                                     |2022-05-05 00:00:00.000|229       |Chanthri      |
|240280027|PURPLE LABEL (20X20MM)                          |LABEL/STICKER/TAG                              |1000032    |ADAMPAK(THAILAND)LTD.                              |2021-12-16 00:00:00.000|130       |PR-Phattama   |
|240280028|BLUE LABEL (20X20MM)                            |LABEL/STICKER/TAG                              |1000032    |ADAMPAK(THAILAND)LTD.                              |2021-12-16 00:00:00.000|130       |PR-Phattama   |
|240280029|PINK LABEL (20X20MM)                            |LABEL/STICKER/TAG                              |1000032    |ADAMPAK(THAILAND)LTD.                              |2021-12-16 00:00:00.000|130       |PR-Phattama   |
|240280030|GREEN LABEL (20X20MM)                           |LABEL/STICKER/TAG                              |1000032    |ADAMPAK(THAILAND)LTD.                              |2021-12-16 00:00:00.000|130       |PR-Phattama   |
|240280031|YELLOW LABEL (20X20MM)                          |LABEL/STICKER/TAG                              |1000032    |ADAMPAK(THAILAND)LTD.                              |2021-12-16 00:00:00.000|130       |PR-Phattama   |
|240280032|ORANGE LABEL (20X20MM)                          |LABEL/STICKER/TAG                              |1000032    |ADAMPAK(THAILAND)LTD.                              |2021-12-16 00:00:00.000|130       |PR-Phattama   |
|240280033|PURPLE LABEL (DIAMETER 20 MM)                   |LABEL/STICKER/TAG                              |1000032    |ADAMPAK(THAILAND)LTD.                              |2021-12-16 00:00:00.000|130       |PR-Phattama   |
|240280034|BLUE LABEL (DIAMETER 20 MM)                     |LABEL/STICKER/TAG                              |1000032    |ADAMPAK(THAILAND)LTD.                              |2021-12-16 00:00:00.000|130       |PR-Phattama   |
|240280035|PINK LABEL (DIAMETER 20 MM)                     |LABEL/STICKER/TAG                              |1000032    |ADAMPAK(THAILAND)LTD.                              |2021-12-16 00:00:00.000|130       |PR-Phattama   |
|240280036|GREEN LABEL (DIAMETER 20 MM)                    |LABEL/STICKER/TAG                              |1000032    |ADAMPAK(THAILAND)LTD.                              |2021-12-16 00:00:00.000|130       |PR-Phattama   |
|240280037|YELLOW LABEL (DIAMETER 20 MM)                   |LABEL/STICKER/TAG                              |1000032    |ADAMPAK(THAILAND)LTD.                              |2021-12-16 00:00:00.000|130       |PR-Phattama   |
|240280038|ORANGE LABEL (DIAMETER 20 MM)                   |LABEL/STICKER/TAG                              |1000032    |ADAMPAK(THAILAND)LTD.                              |2021-12-16 00:00:00.000|130       |PR-Phattama   |
|240280072|HEALTH HAZARD CHEMICAL                          |LABEL/STICKER/TAG                              |1001707    |SIAMSILP PRINTING CO.,LTD.                         |2022-10-26 00:00:00.000|130       |PR-Phattama   |
|240280074|LABEL IRRITANT                                  |LABEL/STICKER/TAG                              |1001707    |SIAMSILP PRINTING CO.,LTD.                         |2022-10-26 00:00:00.000|130       |PR-Phattama   |
|240280075|LABEL FLAMMABLE                                 |LABEL/STICKER/TAG                              |1001707    |SIAMSILP PRINTING CO.,LTD.                         |2022-10-26 00:00:00.000|130       |PR-Phattama   |
|240280180|LABEL "FUJIKURA"                                |LABEL/STICKER/TAG                              |1000454    |DINSORDEANG LIMITED PARTNERSHIP                    |2024-02-22 00:00:00.000|104       |Ranu          |
|240280181|LABEL PAPER SIZE:6.0 CM.X3.0 CM.                |LABEL/STICKER/TAG                              |1000582    |FUTURE BUSINESS SUPPLY CO.,LTD.                             |2024-01-12 00:00:00.000|130       |PR-Phattama   |
|240280188|LABEL PAPER SIZE 8X5 CM                         |LABEL                                          |1000582    |FUTURE BUSINESS SUPPLY CO.,LTD.                             |2024-02-29 00:00:00.000|130       |PR-Phattama   |
|240280189|LABEL PAPER SIZE 8X8 CM                         |LABEL                                          |1000582    |FUTURE BUSINESS SUPPLY CO.,LTD.                             |2024-02-14 00:00:00.000|130       |PR-Phattama   |
|240280190|TTR LABEL PAPER SIZE:10X13 CM. (500 PCS/ROLL)   |LABEL ( CASE MARK )                            |1000582    |FUTURE BUSINESS SUPPLY CO.,LTD.                             |2024-01-26 00:00:00.000|130       |PR-Phattama   |
|240280194|LABEL CHEMIST 38U (WHITE COLOR)P8MMXW8MM.       |LABEL                                          |1001608    |SATO AUTO-ID (THAILAND) CO.LTD.                             |2018-06-25 00:00:00.000|906       |Oranut.B      |
|240280198|UHF BELT RFID LABEL TAG                         |LABEL                                          |0075001    |FUJIKURA PRINTED CIRCUITS LTD.                              |2022-08-18 00:00:00.000|104       |Ranu          |
|240280211|RFID LABEL ER62(MQ114*75)(R6) / 1 ROLL = 500 PCS|LABEL                                          |1006800    |THAI SIN TECHNICAL CO.,LTD                                  |2022-08-05 00:00:00.000|104       |Ranu          |
|240280214|LABEL SIZE 15X45MM(BARCODE) ROHS COMPLAINCE     |LABEL                                          |1000032    |ADAMPAK(THAILAND)LTD.                                       |2024-02-14 00:00:00.000|130       |PR-Phattama   |
|240280228|LABEL SIZE 6 MM.*6MM. (66,600 PCS/ROLL)         |LABEL                                          |1001608    |SATO AUTO-ID (THAILAND) CO.LTD.                             |2022-07-20 00:00:00.000|104       |Ranu          |
|240280236|LABEL PAPER SIZE 10.2CMX7.6CM(4INCH X 3INCH)    |LABEL                                          |1000582    |FUTURE BUSINESS SUPPLY CO.,LTD.                             |2024-01-12 00:00:00.000|130       |PR-Phattama   |
|240280238|LABEL SIZE:4MM X 4MM 5 ACROSS_MZ2000            |LABEL                                          |1005617    |SIMAT LABEL COMPANY LIMITED                                 |2024-02-29 00:00:00.000|130       |PR-Phattama   |
|240280241|BLANK LABEL SIZE: 3MMX3MM/5 ACROSS              |WHITE COLOR LABEL                              |1005617    |SIMAT LABEL COMPANY LIMITED                                 |2024-01-24 00:00:00.000|104       |Ranu          |
|240280242|BLANK LABEL SIZE: 5MMX5MM /5 ACROSS             |WHITE COLOR LABEL                              |1005617    |SIMAT LABEL COMPANY LIMITED                                 |2024-02-13 00:00:00.000|104       |Ranu          |
|240280243|LABEL STICKER A5 ELEPHANT                       |                                               |1000454    |DINSORDEANG LIMITED PARTNERSHIP                             |2024-02-06 00:00:00.000|104       |Ranu          |
|240280244|DIRECT THERMAL LABLE SIZE:5CMX2CM               |LABEL /STICKER/ TAG                            |1000582    |FUTURE BUSINESS SUPPLY CO.,LTD.                             |2024-01-17 00:00:00.000|104       |Ranu          |
|240290037|MARKER OIL PEN SAKURA (XYKT) COLOR:BLACK        |PEN (MAEKER)                                   |1000454    |DINSORDEANG LIMITED PARTNERSHIP                             |2024-02-22 00:00:00.000|104       |Ranu          |
|240290038|MARKER OIL PEN SAKURA (XYKT) COLOR:BLUE         |PEN (MAEKER)                                   |1000454    |DINSORDEANG LIMITED PARTNERSHIP                             |2024-02-08 00:00:00.000|104       |Ranu          |
|240290039|MARKER OIL PEN SAKURA (XYKT) COLOR:GREEN        |PEN (MAEKER)                                   |1000454    |DINSORDEANG LIMITED PARTNERSHIP                             |2016-09-23 00:00:00.000|906       |Oranut.B      |
|240290040|MARKER OIL PEN SAKURA (XYKT) COLOR:RED          |PEN (MAEKER)                                   |1000454    |DINSORDEANG LIMITED PARTNERSHIP                             |2024-02-08 00:00:00.000|104       |Ranu          |
|240290047|SHARPIE EXTRA FINE PEN #35001 (12 PCS/BOX) BLACK|PEN,MARKER,ACCESSORIE                          |1000454    |DINSORDEANG LIMITED PARTNERSHIP                             |2015-07-09 00:00:00.000|206       |Sasithorn     |
|240290048|SHARPIE EXTRA FINE PEN#35002(12 PCS/BOX) (RED)  |PEN,MARKER,ACCESSORI                           |1000454    |DINSORDEANG LIMITED PARTNERSHIP                             |2015-06-21 00:00:00.000|206       |Sasithorn     |
|240290083|PERMANENT PEN SINGLE HEAD SAKURA XYK BLACK      |PEN,MARKER                                     |1000454    |DINSORDEANG LIMITED PARTNERSHIP                             |2023-11-21 00:00:00.000|104       |Ranu          |
|240290084|PERMANENT PEN SINGLE HEAD SAKURA XYK RED        |PEN,MARKER                                     |1000454    |DINSORDEANG LIMITED PARTNERSHIP                             |2021-08-26 00:00:00.000|104       |Ranu          |
|240300003|STEEL DRUM (CLOSED LID 200 LT)                  |                                               |1000392    |COUNTRY ENGINEERING LTD., PART.                             |2022-09-23 00:00:00.000|130       |PR-Phattama   |
|240310016|M705-GRN360-K2-V(0.5 KG/CAN)** PB FREE**        |SOLDER CREAM                                   |1001641    |SENJU (THAILAND) CO.,LTD                                    |2024-01-30 00:00:00.000|238       |Watanya.T     |
|240310017|TLF-206W-11(0.4 KG/CAN)*                        |SOLDER CREAM/LEAD FREE                         |1000513    |ESECO (THAI) CO.,LTD.                                       |2017-02-03 00:00:00.000|224       |Yoshimura     |
|240310018|PS37BR-600A-MW3(0.5 KG/CAN)                     |SOLDER CREAM                                   |1004821    |DAIICHI JITSUGYO CO., LTD.                                  |2019-06-26 00:00:00.000|241       |Wandee        |
|240310019|SAC305 OM340 88.3-4-M18(0.4KG/CAN)              |SOLDER CREAM/HALOGEN FREE                      |1000063    |ALPHA ASSEMBLY SOLUTIONS                                    |2024-01-30 00:00:00.000|238       |Watanya.T     |
|240310020|CS/PBF111-W14-NF86N5 DS10                       |SOLDER CREAM                                   |0008001    |FUJIKURA SHOJI CO., LTD.                                    |2018-02-27 00:00:00.000|241       |Wandee        |
|240310021|M705-515A(11)-32-11 ( 400 GM/CAN )              |SOLDER CREAM                                   |1001641    |SENJU (THAILAND) CO.,LTD                                    |2014-06-17 00:00:00.000|224       |Yoshimura     |
|240310022|TLF-204W-13(0.4KG/CAN)(T                        |SOLDER CREAM/HALOGEN FREE                      |1000513    |ESECO (THAI) CO.,LTD.                                       |2015-08-03 00:00:00.000|224       |Yoshimura     |
|240310023|MESH-325+500 EM808 (500 GM/JAR)(KESTER)         |SOLDER CREAM                                   |1000630    |GREAT IMPEX CO.,LTD.                                        |2014-02-26 00:00:00.000|234       |Chalermkwan   |
|240310025|LFM-48W TM-HP                                   |SOLDER CREAM                                   |1004216    |ALMIT(THAILAND) CO.,LTD.                                    |2017-02-23 00:00:00.000|224       |Yoshimura     |
|240310026|INDIUM 8.9HF SN96.5AG3.0CU0.5(SAC305) T4 POWDER |SOLDER CREAM                                   |1000580    |FUSION ADVANTEC CO.,LTD.                                    |2022-08-10 00:00:00.000|129       |PR-Nipattra   |
|240310027|M705-S101ZH-S4/1CAN=500GM                       |SOLDER CREAM/HALOGEN FREE                      |1001641    |SENJU (THAILAND) CO.,LTD                                    |2021-11-05 00:00:00.000|229       |Chanthri      |
|240310028|SAC305 WSX-ICP (88.5-5-M15) TYPE5 : 500GM/JAR   |SOLDER CREAM/HALOGEN FREE                      |1000063    |ALPHA ASSEMBLY SOLUTIONS                                    |2018-01-08 00:00:00.000|241       |Wandee        |
|240310029|TLF-204-111M                                    |SOLDER CREAM                                   |1000513    |ESECO (THAI) CO.,LTD.                                       |2024-01-30 00:00:00.000|238       |Watanya.T     |
|240310030|ECO SOLDER PASTE L23-282C-42-9.5 (500G)1CAN=500G|SOLDER CREAM                                   |1001641    |SENJU (THAILAND) CO.,LTD                                    |2019-09-20 00:00:00.000|241       |Wandee        |
|240310033|ECO SOLDER PASTE L23-282C-42-9.5/500G           |SOLDER CREAM                                   |0028001    |TOHOKU FUJIKURA LTD.                                        |2019-09-10 00:00:00.000|241       |Wandee        |
|240310034|SOLDER PASTE HRL1 OM-550 88-4-M19/500G          |SOLDER CREAM                                   |1000063    |ALPHA ASSEMBLY SOLUTIONS                                    |2023-10-25 00:00:00.000|229       |Chanthri      |
|240310037|INDIUM 8.9HF SN96.5AG3.0CU0.5(SAC305) T4 POWDER |SOLDER CREAM (PACKING 250GRAM/JAR              |1000580    |FUSION ADVANTEC CO.,LTD.                                    |2020-05-19 00:00:00.000|241       |Wandee        |
|240310039|INDIUM 8.9HF IPN/ITEM:801581R                   |SOLDER CREAM                                   |1000580    |FUSION ADVANTEC CO.,LTD.                                    |2024-02-22 00:00:00.000|175       |Wenika.S      |
|240320034|SPARKLE ESC F3 M705 0.5M                        |SOLDER WIRE                                    |1001641    |SENJU (THAILAND) CO.,LTD                                    |2023-10-07 00:00:00.000|238       |Watanya.T     |
|240320037|SW-09 LFM-48 3.5% 0.65MM                        |SOLDER WIRE/HALOGEN FREE                       |1004216    |ALMIT(THAILAND) CO.,LTD.                                    |2018-03-20 00:00:00.000|241       |Wandee        |
|240320038|ES-RMA-98S-P3M705 DIA 0.3MM                     |SOLDER WIRE                                    |1001641    |SENJU (THAILAND) CO.,LTD                                    |2024-01-30 00:00:00.000|238       |Watanya.T     |
|240320041|ECO SOLDER SHF ZERO F3 M705 0.3MM (1ROLL=250G)  |SOLDER WIRE/HALOGEN FREE                       |1001641    |SENJU (THAILAND) CO.,LTD                                    |2018-09-10 00:00:00.000|241       |Wandee        |
|240320043|SAC305 PURECORE WIRE DIA 0.5MM                  |SOLDER WIRE                                    |1000063    |ALPHA ASSEMBLY SOLUTIONS                                    |2014-08-05 00:00:00.000|224       |Yoshimura     |
